clip_group,session_name,clip_filename,label,steps,roi_available_rate,both_detected_rate,any_detected_rate,flow_dx_norm_per_sec_mean,flow_dx_norm_per_sec_max,flow_dx_norm_per_sec_min,flow_dx_norm_per_sec_std,flow_dy_norm_per_sec_mean,flow_dy_norm_per_sec_max,flow_dy_norm_per_sec_min,flow_dy_norm_per_sec_std,flow_mag_norm_per_sec_mean,flow_mag_norm_per_sec_max,flow_mag_norm_per_sec_min,flow_mag_norm_per_sec_std,flow_mag_mean_mean,flow_mag_mean_max,flow_mag_mean_min,flow_mag_mean_std,flow_mag_max_mean,flow_mag_max_max,flow_mag_max_min,flow_mag_max_std,det_vx_norm_per_sec_mean,det_vx_norm_per_sec_max,det_vx_norm_per_sec_min,det_vx_norm_per_sec_std,det_vy_norm_per_sec_mean,det_vy_norm_per_sec_max,det_vy_norm_per_sec_min,det_vy_norm_per_sec_std,det_speed_norm_per_sec_mean,det_speed_norm_per_sec_max,det_speed_norm_per_sec_min,det_speed_norm_per_sec_std,det_speed_mean,det_speed_max,det_speed_min,det_speed_std,conf_a_mean,conf_a_max,conf_a_min,conf_a_std,conf_b_mean,conf_b_max,conf_b_min,conf_b_std,max_downward_flow,max_upward_flow,mean_downward_flow,max_downward_det_vy,max_upward_det_vy,mean_downward_det_vy,det_accel_mean,det_accel_max
15_minutes_of_drone_footage_Ashleigh_Moffett__15_minutes_of_drone_footage_Ashleigh_Moffett/clips/001_takeoff.mp4,15_minutes_of_drone_footage_Ashleigh_Moffett,15_minutes_of_drone_footage_Ashleigh_Moffett/clips/001_takeoff.mp4,takeoff,14,0.9285714285714286,0.8571428571428571,0.9285714285714286,-0.010705842226538089,0.02929257849852245,-0.06145351007580765,0.025020147265988803,0.01502495016519692,0.13731782966189932,-0.09843461381064524,0.056319363973705946,0.04317938898807205,0.10432761907577529,0.0,0.031002765591555043,5.530666198049273,13.353935241699219,0.0,3.9669016853102357,12.46130759375436,29.883703231811523,0.0,7.932864691237826,-0.030655872423596322,0.14453124999999986,-0.11718750000000003,0.06979967092008568,-0.1794993287530599,0.20833333333333362,-2.8472222222222197,0.775028198927032,0.1847578952679904,1.6080708080283057,0.0,0.41250082236214164,23.65555424407636,205.8330634276233,0.0,52.798824686567706,0.8361147940158844,0.9251362085342408,0.0,0.24109192222053322,0.771508297749928,0.9251362085342408,0.0,0.32717976167187,0.13731782966189932,-0.09843461381064524,0.04285440843683462,0.20833333333333362,-2.8472222222222197,0.12268518518518523,0.25519288006665714,1.6080708080283057
15_minutes_of_drone_footage_Ashleigh_Moffett__15_minutes_of_drone_footage_Ashleigh_Moffett/clips/002_takeoff.mp4,15_minutes_of_drone_footage_Ashleigh_Moffett,15_minutes_of_drone_footage_Ashleigh_Moffett/clips/002_takeoff.mp4,takeoff,14,1.0,1.0,1.0,0.007025163912576077,0.0345565156260533,-0.014266075566411029,0.013245779235741748,0.0027826502098139477,0.05326849222183228,-0.026563357975747826,0.022819902111094588,0.030493524728452768,0.07098644971847531,0.015995621829483643,0.014574483182999365,3.9073554618018016,9.086265563964844,2.0576767921447754,1.8666299565131605,11.80921731676374,23.836715698242188,4.39939022064209,5.4633533601748,0.05799406982942429,0.7773437499999998,-0.11718749999999989,0.2145726414335602,-0.046548013898760184,1.1319444444444442,-0.7986111111111112,0.4211447201944648,0.18392972312206698,1.0048253939195726,0.028168369339562453,0.2647413946553771,23.55621198244835,128.61765042170535,3.605551275463989,33.88268025740426,0.8723777277129037,0.9065477252006532,0.8252394795417786,0.02066438734644166,0.8734896353312901,0.9065477252006532,0.8252394795417786,0.02071289607918998,0.05326849222183228,-0.026563357975747826,0.017166236930043113,1.1319444444444442,-0.7986111111111112,0.2804864566058596,0.19067067550416186,0.9441840865123068
15_minutes_of_drone_footage_Ashleigh_Moffett__15_minutes_of_drone_footage_Ashleigh_Moffett/clips/003_land.mp4,15_minutes_of_drone_footage_Ashleigh_Moffett,15_minutes_of_drone_footage_Ashleigh_Moffett/clips/003_land.mp4,land,14,0.7857142857142857,0.5,0.7857142857142857,-0.0019006893574822815,0.005418733227998013,-0.010994758456945435,0.0053795193226164615,-0.004986477389750458,0.015583664178848268,-0.020236710707346582,0.010878581688037767,0.016948143848335186,0.031232237815856954,0.0,0.010554689811418187,2.171266181128366,3.9977264404296875,0.0,1.3518182423264347,8.081058400017875,17.107223510742188,0.0,5.690299551042065,0.02256019012082449,0.2890625000000004,-0.18749999999999983,0.10079497930464353,-0.10564242280660185,0.2013888888888889,-0.7291666666666661,0.2507472353891276,0.10986506469439841,0.45098159542719934,0.0,0.14630628687456676,14.06795711491625,57.72564421468157,0.0,18.72738873862862,0.47487288287707735,0.8399608135223389,0.0,0.3902621950362409,0.4723411074706486,0.8399608135223389,0.0,0.38786962128652974,0.015583664178848268,-0.020236710707346582,0.009835372644442106,0.2013888888888889,-0.7291666666666661,0.1736111111111111,0.1110442136535795,0.45098159542719934
15_minutes_of_drone_footage_Ashleigh_Moffett__15_minutes_of_drone_footage_Ashleigh_Moffett/clips/004_minor-crash.mp4,15_minutes_of_drone_footage_Ashleigh_Moffett,15_minutes_of_drone_footage_Ashleigh_Moffett/clips/004_minor-crash.mp4,minor-crash,14,1.0,1.0,1.0,-0.00011708222804503053,0.020411035045981435,-0.020081820476114447,0.010661516270991442,-0.005150353960153933,0.019501330049872194,-0.02313015692763859,0.011996632761817104,0.02573773001970005,0.04647659510374069,0.016618732362985597,0.008445722943927708,3.297824433871678,5.949004173278809,2.127197742462158,1.0809450825732103,9.134033407483782,15.575149536132812,6.166322708129883,2.8027475777369055,-0.008970215884861401,0.17968750000000006,-0.1640625,0.12021377420973339,0.0505582208007581,0.2833056937534548,-0.1666666666666668,0.15008207788603573,0.13786570761081582,0.22114343522997132,0.07967217989988719,0.045463207338944565,17.667162645333388,28.30635970943632,10.198039027185569,5.832265009850931,0.8054387697151729,0.8518566489219666,0.7219789028167725,0.03242219910246298,0.8089610040187836,0.8609042763710022,0.7219789028167725,0.0356591222263551,0.019501330049872194,-0.02313015692763859,0.008691917818643036,0.2833056937534548,-0.1666666666666668,0.1560729339414041,0.0374564526730466,0.13485155228319592
15_minutes_of_drone_footage_Ashleigh_Moffett__15_minutes_of_drone_footage_Ashleigh_Moffett/clips/005_minor-crash.mp4,15_minutes_of_drone_footage_Ashleigh_Moffett,15_minutes_of_drone_footage_Ashleigh_Moffett/clips/005_minor-crash.mp4,minor-crash,14,1.0,0.6428571428571429,1.0,0.0005471022907090512,0.03144232120679978,-0.03938762843608853,0.01616455731736224,0.007153605094983673,0.04527769817246337,-0.02073476215203603,0.022232962866336966,0.025935180606049112,0.04339820146560665,0.01393856294453146,0.010077664271379115,3.3242269158363342,5.554969787597656,1.7841360569000244,1.2940864982848543,9.947953258241926,19.07729148864746,3.5035524368286133,4.925980373968945,0.0335459976901208,0.3164062499999997,-0.3264925373134329,0.14418715812078395,0.00843253968253967,0.16666666666666652,-0.055555555555555566,0.05796529201883531,0.08787700770920069,0.33000299625770413,0.0,0.12154334445113207,11.271221496173961,42.24038352098617,0.0,15.592611474616888,0.6539342445986611,0.8239498734474182,0.0,0.28280032824867124,0.6056855363505227,0.8239498734474182,0.0,0.3321564619527169,0.04527769817246337,-0.02073476215203603,0.025501266171876116,0.16666666666666652,-0.055555555555555566,0.09946793808734102,0.09501299937429263,0.33000299625770413
4_18_2024(Fifth)__4_18_2024(Fifth)/clips/001_minor-crash.mp4,4_18_2024(Fifth),4_18_2024(Fifth)/clips/001_minor-crash.mp4,minor-crash,14,1.0,1.0,1.0,0.006503932170987567,0.02888115447255508,-0.010796437971293926,0.012625382496399305,-0.010074841338305772,0.10728689697053712,-0.08257524686468579,0.04701462569192874,0.05067108580928664,0.09105234593153,0.02018261328339576,0.020382668902724006,6.492989880698068,11.65470027923584,2.583374500274658,2.6102061926944913,38.66651446478708,79.3244400024414,15.862536430358887,20.211118813916432,-0.00567197494669513,0.25,-0.34375000000000044,0.16161717956682123,-0.07860005527915982,1.6307352128247645,-0.8680555555555561,0.7491311992570578,0.39551583913570976,0.9256825650873253,0.18158811404952263,0.19328790870359316,50.69501857677046,119.07980517283357,23.243278598338918,24.852969612089197,0.9077486608709607,0.9196304678916932,0.861467182636261,0.017397325416291895,0.9065001436642238,0.9196304678916932,0.861467182636261,0.017176063522580883,0.10728689697053712,-0.08257524686468579,0.03185701668262484,1.6307352128247645,-0.8680555555555561,0.9441421365395245,0.17115274760183366,0.4693864148101039
4_18_2024(Fifth)__4_18_2024(Fifth)/clips/002_minor-crash.mp4,4_18_2024(Fifth),4_18_2024(Fifth)/clips/002_minor-crash.mp4,minor-crash,14,0.9285714285714286,0.5,0.9285714285714286,0.0069493633525169254,0.05054510384798054,-0.022396611049771316,0.01924636182494466,0.022051806504208828,0.1475273105833264,-0.04103165624417145,0.04691822494468064,0.05785850535114458,0.1260336786508559,0.0,0.035542093718066374,7.4116984605789185,16.13231086730957,0.0,4.546795470070418,47.45640114375523,115.81192779541016,0.0,31.75007554043557,-0.00831917421819475,0.28125000000000006,-0.25000000000000017,0.12199144217777752,-0.23458353075890387,0.034722222222222224,-1.256944444444444,0.4014363649688695,0.16613274623241184,0.7109160367639238,0.0,0.2344643225964118,21.27215414901053,90.99725270578227,0.0,30.01113435690965,0.6135952259813037,0.9506643414497375,0.0,0.42027140808371766,0.6141621385301862,0.9586011171340942,0.0,0.4207661245828802,0.1475273105833264,-0.04103165624417145,0.0397767142598111,0.034722222222222224,-1.256944444444444,0.034722222222222224,0.16926840791804937,0.7109160367639238
4_18_2024(First)1__4_18_2024(First)1/clips/001_takeoff.mp4,4_18_2024(First)1,4_18_2024(First)1/clips/001_takeoff.mp4,takeoff,14,1.0,0.9285714285714286,1.0,-0.0009923567259869555,0.009155134670436379,-0.013436517678201188,0.007066820355631104,-0.00013174702804869483,0.019325655367639322,-0.01862534383932752,0.011499288596017404,0.018956008782430256,0.05152155807362265,0.004775057644096772,0.01621865397472659,2.4295351803302765,6.62773323059082,0.6142634153366089,2.0806530007604547,15.625261340822492,41.77760696411133,5.795205116271973,11.33510071969258,0.016387093550106584,0.2254353233830845,-0.11718750000000003,0.09638846951097776,-0.06978993919292426,0.25566611387506905,-0.7531785516860141,0.3275536204555476,0.15809357686264772,0.47990766590632916,0.0,0.13517054257602418,20.268611986998923,61.735322142190206,0.0,17.356149771737464,0.9109428737844739,0.946044623851776,0.8303792476654053,0.03484243341481286,0.8450428290026528,0.946044623851776,0.0,0.24568014393640458,0.019325655367639322,-0.01862534383932752,0.009292763584468247,0.25566611387506905,-0.7531785516860141,0.14388992537313433,0.09504483726898298,0.47990766590632916
4_18_2024(Second)__4_18_2024(Second)/clips/002_minor-crash.mp4,4_18_2024(Second),4_18_2024(Second)/clips/002_minor-crash.mp4,minor-crash,14,0.9285714285714286,0.7857142857142857,0.9285714285714286,0.0031992922153611233,0.05308302864432342,-0.01880304329097271,0.019313923639130662,-0.004551744421968546,0.04252439737319952,-0.04887491133477953,0.0227533534307156,0.03320802866223758,0.06826437264680871,0.0,0.01927225797258657,4.253658499036517,8.737839698791504,0.0,2.46571776287092,43.22056559153965,132.84397888183594,0.0,36.86892466818303,-0.04820068185856429,0.5820312500000008,-0.3828125000000005,0.2090509636441964,0.07742537313432829,0.9791666666666657,-0.7847222222222224,0.5556534923043168,0.2994935689236298,0.6114872247042971,0.0,0.22212958244641554,38.36438576739369,78.27036476214992,0.0,28.436413094249428,0.7556559486048562,0.9135924577713012,0.0,0.3287026549439519,0.7528455299990517,0.9135924577713012,0.0,0.3274333897301223,0.04252439737319952,-0.04887491133477953,0.015464084392393943,0.9791666666666657,-0.7847222222222224,0.5910378662244334,0.17997550524727166,0.6114872247042971
Alex_Petrone_FPV_Drone_1__Alex_Petrone_FPV_Drone_1/clips/001_severe-crash.mp4,Alex_Petrone_FPV_Drone_1,Alex_Petrone_FPV_Drone_1/clips/001_severe-crash.mp4,severe-crash,14,0.9285714285714286,0.7857142857142857,0.9285714285714286,-0.003950678180892771,0.0018225387387459564,-0.028979631872912543,0.007897357321776733,-0.02579774295639695,0.006322143831063265,-0.09419004056518282,0.03334759333365937,0.018556102748821916,0.055361072074121484,0.0,0.017736208430834118,2.383091932960919,7.12164831161499,0.0,2.2785054161147995,6.9591279711042136,16.116802215576172,0.0,4.201295082805839,-0.02897204824093818,0.26041666666666663,-0.24999999999999992,0.11936959345355996,-0.06136727078891256,0.40077390823659514,-0.5251520176893311,0.23111128600613298,0.11176469388600703,0.39379794890317166,0.0,0.14101092026462347,14.349066825787059,50.65816814690401,0.0,18.11174701085408,0.7298994575228009,0.9166442155838012,0.0,0.31145232163467995,0.722803784268243,0.8951200842857361,0.0,0.30798280919205717,0.006322143831063265,-0.09419004056518282,0.0023226502842543725,0.40077390823659514,-0.5251520176893311,0.28024806522940865,0.05208841382594718,0.3001920571307469
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/004_takeoff.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/004_takeoff.mp4,takeoff,14,1.0,1.0,1.0,0.001852566904225179,0.009801165200769898,-0.007310493849217892,0.004211487517834515,0.001645825260008377,0.014557012253337439,-0.010204397969775732,0.00899679407028947,0.012680914818442293,0.031009593978524246,0.007377460598945619,0.00619735905248533,1.6231570967606135,3.9692280292510986,0.9443149566650391,0.7932619587181211,10.469169650759016,16.75772476196289,6.474499702453613,3.1379336046680555,0.025111607142857144,0.06640624999999997,-0.03125,0.02459645979562957,-0.10912698412698416,0.02083333333333334,-0.2777777777777778,0.09425526913152264,0.0769242796882235,0.15934435979977452,0.024705294220065472,0.04219435028750117,9.846307800092607,20.396078054371138,3.1622776601683795,5.4008768368001485,0.881227616752897,0.9080744981765748,0.8552947640419006,0.015581659733182152,0.871082774230412,0.9080744981765748,0.7500691413879395,0.03802812672334967,0.014557012253337439,-0.010204397969775732,0.011197974422463666,0.02083333333333334,-0.2777777777777778,0.017361111111111115,0.024505689537849686,0.05947815810677336
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/005_takeoff.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/005_takeoff.mp4,takeoff,14,0.8571428571428571,0.6428571428571429,0.8571428571428571,-0.0002621087229012377,0.004043134860694409,-0.007180649321526282,0.0034297363714755787,0.01041830676267781,0.048141790760887954,-0.0016235740234454476,0.015656824899787845,0.007554315596020648,0.028030071407556513,0.0,0.008475259455187704,0.9669523962906429,3.5878491401672363,0.0,1.084833210264026,4.439230799674988,8.076473236083984,0.0,3.1894996938412437,0.021484375,0.07812499999999993,0.0,0.02807445712259393,-0.020833333333333336,0.013888888888888888,-0.1666666666666667,0.04662454855561815,0.027259251720714067,0.11267347735824969,0.0,0.03634206777774839,3.4891842202514014,14.422205101855956,0.0,4.651784675551794,0.6196226605347225,0.8495972156524658,0.0,0.3492166856026696,0.5624729182038989,0.8495972156524658,0.0,0.3813958156294549,0.048141790760887954,-0.0016235740234454476,0.014825178289579022,0.013888888888888888,-0.1666666666666667,0.009259259259259259,0.016162078232400564,0.11267347735824969
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/006_severe-crash.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/006_severe-crash.mp4,severe-crash,14,0.6428571428571429,0.5714285714285714,0.6428571428571429,-0.0001135273840710784,0.0017565116286277775,-0.003916853107511994,0.001517435555189462,-0.012402431980248476,0.016023019949595135,-0.06012203296025595,0.02159276961773908,0.008793695014901457,0.033977985382080085,0.0,0.011144315908195342,1.1255929619073868,4.34918212890625,0.0,1.4264724362490042,4.446203436170306,18.011648178100586,0.0,6.010715831161634,-0.07254464285714313,2.7460937499999973,-3.355468750000001,1.2035402496257002,0.2217261904761903,3.076388888888886,-0.11805555555555558,0.8245866844216504,0.507910032627231,3.3561257905903394,0.0,1.1866971812927856,65.01248417628558,429.58410119556333,0.0,151.8972392054766,0.40951912317957195,0.833713710308075,0.0,0.39218607535656663,0.4679851233959198,0.833713710308075,0.0,0.38742266574209333,0.016023019949595135,-0.06012203296025595,0.00908687607281738,3.076388888888886,-0.11805555555555558,1.1180555555555547,0.4799358798914672,3.3561257905903394
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/007_severe-crash.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/007_severe-crash.mp4,severe-crash,14,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.008746420765029536,0.09878387302160263,-0.039148364216089235,0.04148710155214526,-0.0043282855619927755,0.0423222581545512,-0.03471630149417458,0.018815589103650856,0.03587348998657295,0.11381203681230545,0.0,0.0377070719753703,4.591806718281338,14.567940711975098,0.0,4.826505212847398,14.986052308763776,53.02073287963867,0.0,16.536736207655157,0.033203125,0.10937500000000003,0.0,0.046893776287554534,0.06448412698412699,0.4305555555555554,-0.14583333333333334,0.1600222138968283,0.061374064389959335,0.2521876936182651,0.0,0.09406852037244212,7.855880241914795,32.28002478313795,0.0,12.040770607672593,0.38689903702054707,0.8419229388237,0.0,0.407441596691408,0.3863626037325178,0.841067910194397,0.0,0.4068008740472075,0.0423222581545512,-0.03471630149417458,0.027956595851315394,0.4305555555555554,-0.14583333333333334,0.26215277777777773,0.041776585013385756,0.2521876936182651
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/008_minor-crash.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/008_minor-crash.mp4,minor-crash,14,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.0020912793282020304,0.011490982025861744,-0.005290257744491102,0.005023352270036789,-0.01015755067032481,0.00032139176295863244,-0.039166367716259434,0.012944135752271348,0.013896002833332335,0.03348302841186524,0.0,0.010908127122017228,1.7786883626665388,4.28582763671875,0.0,1.396240271618205,9.241736139569964,15.498387336730957,0.0,6.308875346230006,-0.0027901785714285724,0.05078125,-0.06640625000000001,0.03910540226444087,-0.0778769841269841,0.43750000000000006,-0.4583333333333334,0.24302012213375412,0.10952047010378825,0.26203921611325665,0.0,0.09681600149108009,14.018620173284896,33.54101966249684,0.0,12.39244819085825,0.5977754167148045,0.8746269941329956,0.0,0.3930112262024864,0.5362749908651624,0.8746269941329956,0.0,0.4153816231049045,0.00032139176295863244,-0.039166367716259434,0.00032139176295863244,0.43750000000000006,-0.4583333333333334,0.3784722222222223,0.062450802931233465,0.26203921611325665
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/009_severe-crash.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/009_severe-crash.mp4,severe-crash,14,0.8571428571428571,0.7857142857142857,0.8571428571428571,-0.0022059696810694212,0.0052323858253657835,-0.010993283241987232,0.00449026919160485,-0.004639849306956406,0.0,-0.015335778395334882,0.004929138849384199,0.005560067249462009,0.011006992310285572,0.0,0.0034970348953406853,0.7116886079311371,1.4088950157165527,0.0,0.4476204666036076,2.2963585342679704,6.5240583419799805,0.0,1.8190954010316118,-0.01450892857142857,0.007812500000000002,-0.09374999999999997,0.02524242861948687,-0.005456349206349209,0.03472222222222221,-0.03472222222222223,0.016155482349900396,0.018294234322157887,0.09576289587602546,0.0,0.024416902962845568,2.3416619932362104,12.257650672131263,0.0,3.125363579244234,0.6467194599764687,0.8445447683334351,0.0,0.351134779255933,0.7076316262994494,0.8527703285217285,0.0,0.30065442007909354,0.0,-0.015335778395334882,0.0,0.03472222222222221,-0.03472222222222223,0.020833333333333325,0.016013017747262673,0.09576289587602546
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/010_takeoff.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/010_takeoff.mp4,takeoff,14,0.9285714285714286,0.42857142857142855,0.9285714285714286,0.004822144958390191,0.030606938526034362,-0.015400959178805351,0.013070262370025823,-0.003419837130913656,0.055171900325351304,-0.02590100798341963,0.02421164665179139,0.024492176648761552,0.03837859258055688,0.0,0.010625681831188874,3.134998611041478,4.912459850311279,0.0,1.3600872743921752,14.069241046905518,28.383451461791992,0.0,8.016927840494969,-0.023995535714285716,0.02734374999999998,-0.10937499999999996,0.04195585953368331,-0.0267857142857143,0.09027777777777769,-0.2847222222222223,0.08900971450856332,0.040852295473294616,0.18363530114911192,0.0,0.05774392085561032,5.229093820581711,23.50531854708632,0.0,7.39122186951812,0.5662769504955837,0.8511049747467041,0.0,0.37830063604949987,0.5054837380136762,0.848036527633667,0.0,0.3969352787536921,0.055171900325351304,-0.02590100798341963,0.02725988585087989,0.09027777777777769,-0.2847222222222223,0.07638888888888884,0.047479388775806174,0.18363530114911192
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/011_takeoff.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/011_takeoff.mp4,takeoff,14,0.7142857142857143,0.35714285714285715,0.7142857142857143,-0.0015312086325138827,0.005313018336892128,-0.011576860211789624,0.004534714118525786,0.013081383906186576,0.03849892814954127,-0.027276717954211764,0.01790562483255044,0.014171617970402752,0.04984443262219425,0.0,0.013171883175016181,1.8139671002115523,6.380087375640869,0.0,1.6860010464020723,6.268902591296604,31.995166778564453,0.0,8.47267605452737,-0.002232142857142707,0.9453125000000012,-0.9609374999999991,0.3738611835996175,0.010912698412698646,1.3888888888888908,-1.3263888888888877,0.532763745309659,0.17835696177435809,1.2263634392610756,0.0,0.44200426886781297,22.829691107117835,156.97452022541748,0.0,56.576546415080045,0.25954184361866545,0.7185670733451843,0.0,0.27798816470005444,0.309596632208143,0.7185670733451843,0.0,0.2904700985244425,0.03849892814954127,-0.027276717954211764,0.023379565848980426,1.3888888888888908,-1.3263888888888877,0.3697916666666672,0.17699851310297712,1.2263634392610756
Drone_Flight_ENGR_3540__Drone_Flight_ENGR_3540/clips/013_severe-crash.mp4,Drone_Flight_ENGR_3540,Drone_Flight_ENGR_3540/clips/013_severe-crash.mp4,severe-crash,14,0.5,0.35714285714285715,0.5,-0.002751653714637673,0.02353309653699396,-0.015320394188165684,0.00942419337420989,0.013489621558359696,0.06761348247528084,-0.020005451308356372,0.024481086796016276,0.011851039582065173,0.041945490986108835,0.0,0.014853903443468718,1.5169330665043421,5.369022846221924,0.0,1.9012996407639953,3.2444649934768677,11.65290641784668,0.0,4.088872693580203,-0.005580357142857143,0.0,-0.02343749999999998,0.00849128790557296,0.01835317460317461,0.0902777777777779,0.0,0.02991350785363729,0.012137720343693278,0.054407766707750535,0.0,0.01857102982900771,1.5536282039927392,6.96419413859206,0.0,2.377091818112986,0.3412451318332127,0.8231658339500427,0.0,0.40912997491546765,0.3412451318332127,0.8231658339500427,0.0,0.40912997491546765,0.06761348247528084,-0.020005451308356372,0.03481002552089869,0.0902777777777779,0.0,0.05138888888888891,0.009020343892122723,0.054407766707750535
